image,caption
2371809188_b805497cba.jpg,A boy climbs a rock wall
2372572028_53b76104a9.jpg,A small child wearing a blue coat climbing into a red toy car
2372763106_ddea79d36e.jpg,A black dog running in a race
237277765_9e6fa5b99a.jpg,The girl is sitting in the woods
2373234213_4ebe9c4ee5.jpg,The little boy jumps over another little boy on the trampoline
2374179071_af22170d62.jpg,A man is standing on some rocks and casting a fishing line into the ocean
2374247382_023a86b9ca.jpg,A small boy rides a wooden toy and smiles
2374570771_c395fc224a.jpg,A dog runs through a creek and spashes water
2374652725_32f90fa15c.jpg,A small dog and a large dog in the snow
237547381_aa17c805e0.jpg,a black and a white dog play with a rope toy in a backyard
2375924666_fee50f1cba.jpg,A brown dog holding a foam bat aiming for a ball
2376694294_9a4ecc3b90.jpg,A boy with a crew cut and goggles gives the thumbs up sign in a pool of water
2376878930_dd3e7cc544.jpg,A child holding a tennis racquet running on a tennis court
2377460540_8cfb62463a.jpg,A lean dog runs through a wooded area
2378127945_8dc9da82d7.jpg,There is a black dog jumping across sand
2378149488_648e5deeac.jpg,A young boy is wearing a paper crown while sitting in a grocery cart
2378356400_f6bde5d9b3.jpg,A little girl on a bouncey playground animal sits while a woman takes her picture
2379150102_157d718d1d.jpg,Three dogs are on a cobblestone road
237953705_cfe6999307.jpg,a group of young children playing in the grass with toilet paper
2380464803_a64f05bfa9.jpg,"A man and a woman sit at a desk , another man stands behind the first man"
2380740486_8cd5d4601a.jpg,A girl and some ducks walk towards the water
2380765956_6313d8cae3.jpg,A blond girl wearing a green jacket walks on a trail along side a metal fence
2381102729_12fc4d4c76.jpg,White dog leaping across a small body of water
2381583688_a6dd0a7279.jpg,An elderly woman in a knitted cap and white jacket
2381613738_d8d2012e3c.jpg,A blonde haired toddler swinging on a tire swing
2382411771_a16145f345.jpg,A white dog wrestles with a black and brown dog on the green grass
2384147448_c1869070d3.jpg,Two dogs are facing each other
2384353160_f395e9a54b.jpg,An older man in a weathered fedora smiles slightly for the camera
2384401298_e389c01abc.jpg,A tan dog is running along a river
2384550175_e421d3a871.jpg,Six children and two adults playing on or near a swing set
2384626662_67cdd87694.jpg,A boy in an orange shirt and red hat is standing next to a girl with a white shirt and blue pants in the sand next to the ocean
2384728877_48c85d58af.jpg,A young girl dressed in a Minnie mouse outfit and an older woman walking down the sidewalk
238512430_30dc12b683.jpg,A large ship on the water at dusk
2385146732_d1c67c790e.jpg,Two people are standing next to a waterway canal
2385744837_8780f6731a.jpg,A child in a red parka slides down a snowy hill
2385871165_9438c9fe84.jpg,A closeup of a man in glasses looking at the camera
2385871317_44cde2f354.jpg,A girl beside a blue tarp wall wearing a backpack and a purse
2387197355_237f6f41ee.jpg,A woman in a domino mask and severe hair is at a party
2389107995_ec756f3514.jpg,A black dog swims through the water
2390369143_6523253a73.jpg,There are three dogs racing around a muddy track
2390778197_4d9d03d4b9.jpg,A blonde woman playing horseshoes in the snow
2391269207_d1d2615b1d.jpg,A white dog with a yellow toy in his mouth runs through a nature trail towards the camera
2391812384_7429b5e567.jpg,a young girl wearing purple running through water
2392460773_2aa01eb340.jpg,A boy is standing open mouthed on the steps that lead down to the water
2392625002_83a5a0978f.jpg,Dog wearing a coat running in a snowy field
2393196444_8f4f540f5f.jpg,A boy wearing a brown shirt and hat sits on a box next to a girl in front of a store
2393264648_a280744f97.jpg,A woman is taking a photograph on a beach at the edge of the water while a girl stands in the foreground
2393298349_e659308218.jpg,"There are two kids , a soccer ball , a dog and a goat outside in a field"
2393410666_b8c20fff61.jpg,A black dog wearing a blue shirt is jumping in the air
2393911878_68afe6e6c1.jpg,Little boy sitting on snow gives the camera two thumbs up
2393924525_1bf45ca217.jpg,A furocious female tennis player about to hit a tennis ball in the air
2393971707_bce01ae754.jpg,People walk down steps
2394003437_184a838aa9.jpg,The child in the green shirt is on a machine with wheels
2394267183_735d2dc868.jpg,The woman is training a white dog to zigzag through metal poles
239453674_0df7767208.jpg,A bald policeman is walking with a German shepherd dog by a metal crowd control barrier
2394763838_99d1435b85.jpg,A golden colored dog jumps around in the grass while holding a stick in its mouth
2394824046_51cec8e5e7.jpg,a buddist worships buddha
2394857899_76bfdf720b.jpg,The man in the work uniform is using a water hose
2394919002_ed7527ff93.jpg,A child in a yellow shirt is looking at the body of water
2394922193_310166d6af.jpg,A girl in a red shirt and brown pants is skating
2395967330_7e6ea404f6.jpg,A toddler is riding a plastic scooter
2396025708_e4a72e2558.jpg,A person parasails on the crest of a wave
2396100671_3a9d67f03d.jpg,A boy in a costume is sitting on a bike
2396669903_5217a83641.jpg,A man dressed in a brown coat and bomber hat is carrying shopping bags and walking towards an intersection
2396691909_6b8c2f7c44.jpg,Two teenage girls are wearing fancy dresses at an event
2396746868_0727e06983.jpg,A little boy is going down a blue slide
239807547_4923efc821.jpg,Two dogs playfully wrestle in a rocky setting
2398605966_1d0c9e6a20.jpg,Two Pomeranian dogs playing in the snow
2399114095_c3196ff456.jpg,Two furry brown dogs are fighting in the deep white snow
2399219552_bbba0a9a59.jpg,The child in the blue shorts dribbled the basketball
2399551242_c62a46dd5f.jpg,Kids in bathing suits with water splashing around them
2400958566_4e09424046.jpg,A girl hiking in front of a waterfall
2402462857_7684848704.jpg,A dog pants while standing in the woods
2402744031_11f9f2f2b8.jpg,Two women in black coats standing in front of a person sitting on a box on the ground
2402793046_3385554e81.jpg,The boy is climbing up a rope ladder
2403078014_4b1d6f8bde.jpg,A unicycle rider in the foreground with other cyclists in the background
2403376030_903521c371.jpg,A dog and its owner takes a run
2403544744_cba152f5c1.jpg,A light brown dog is playing in front of two spotted cows
2404488732_ca1bbdacc2.jpg,A brown dog runs in a field while its ears fly to the sides
2404520067_87798dbaee.jpg,The dog runs through the field
2404692474_37da774368.jpg,A dog chasing a toy duck
2405599120_ec5f32af6f.jpg,A baby plays near an overturned basket of diapers
240583223_e26e17ee96.jpg,A dog is running down a dirt path
2405978603_6221b0c2e7.jpg,A brown and white dog running into the water
2406591500_403f145905.jpg,Two boys run on a well maintained trail
240696675_7d05193aa0.jpg,Dog running on narrow dirt path
2407091303_931c918490.jpg,"A little boy stands wide-legged , each foot on each side of the tube slide"
2407470303_6fd5e3600d.jpg,A fluffy black-and-white dog runs from three people on a sandy beach
2409312675_7755a7b816.jpg,A four wheel drive car is driving through the mud
2409597310_958f5d8aff.jpg,Two little boys ride in a toy truck
2410040397_1a161a1146.jpg,A dog runs through the woods
2410153942_ba4a136358.jpg,a red car has rolled over on a dirt track
241031254_0c6f30e3d1.jpg,A man in a white shirt is standing on a trail in the woods
241031670_e60f59b8e4.jpg,three girls take cover under their umbrellas
2410320522_d967f0b75c.jpg,Two smaller dogs and one larger dog with a puffy white tail are playing in a field
2410399168_1462c422d4.jpg,Two dogs are playing
241046599_28b0ca7b9f.jpg,A miniature dachshund has an apron on its back
2410562803_56ec09f41c.jpg,Three people sit near a street
2410618963_fb78307d18.jpg,A boy wearing a red jersey is running in the street
241109594_3cb90fe2a3.jpg,a dog swimming in the water with a stick in its mouth
2411824767_4eb1fae823.jpg,"A corgi jumps off a bale of hay , m water and buildings behind it"
2412390588_a89cab30f4.jpg,The child in the red jacket is looking at the flowers
241345323_f53eb5eec4.jpg,A play just beginning during a football game
241345427_ece0d186c2.jpg,A football player in red is trying to tackle another player who has the ball
241345446_2e47ae8ddc.jpg,A man in a white shirt with a white hat holding a pair of headphones at a field based game
241345522_c3c266a02a.jpg,An American footballer in a white and purple strip is making a run with the ball
241345533_99c731403a.jpg,A coach for a game listens to his headphones and watches the game
241345596_91e0e2daf5.jpg,"a crowd wearing red , cheers on the red football team"
241345639_1556a883b1.jpg,Two football players try to tackle a player of the opposite team
241345656_861aacefde.jpg,A cheerleader dressed in red smiles and cheers
241345721_3f3724a7fc.jpg,A man tackles another man while playing football
241345770_9f8aa6723c.jpg,A quarterback gets ready to throw the football
241345811_46b5f157d4.jpg,A football coach speaks with a player
241345844_69e1c22464.jpg,The coaching official and football player are talking in front a crowd and other team members
241345864_138471c9ea.jpg,cheerleaders taking a break
241345905_5826a72da1.jpg,a football player in a red jersey getting his knee looked at by another man
241345942_ea76966542.jpg,The football player in red keeps the football away from the player in purple and white
241345981_1ef4f8109c.jpg,Two football players attempt to advance the ball against a would be tackler
241346105_c1c860db0d.jpg,The football player is running with a football trying to score
241346146_f27759296d.jpg,A football player from the Sooners is about to be taken down by the opposing team in a game
241346215_037e18403a.jpg,A mascot at a sporting event waves to the crowd
241346260_f50d57b517.jpg,Oklahoma football player running after a Wisconsin player during a game
241346317_be3f07bd2e.jpg,A crowd of people watching a football game with a player wearing red and cheerleaders also wearing red
241346352_c5a0ea43c6.jpg,A male wearing a football uniform kicking a football during a football game
241346402_5c070a0c6d.jpg,A man in sunglasses and a baseball cap stands beside a TV cameraman in stadium full of people
241346434_0527ea1c07.jpg,"An African-American football player , wearing jersey number 12 for the University of Oklahoma , throws a football to his left"
241346471_c756a8f139.jpg,An American footballer in red is being tackled by three players in white whilst other red players look on
241346508_0b3907a95b.jpg,The crowd is watching a football game
241346580_b3c035d65c.jpg,A red team and a white team are playing football
241346709_23204cc2bc.jpg,A football player wearing a gold helmet runs holding a football
241346794_4319f8af67.jpg,a large group of football players about to start a game with a large group watching
241346885_f519ece460.jpg,"Two football players make a play , while the other team looks on"
241346923_18bd84bea4.jpg,Two teams playing a football game in a packed stadium
241346971_c100650320.jpg,A Sooners football player moves quickly on the field as another player runs
241347067_e58d05dbdc.jpg,a football player getting tackle
241347114_6273736da8.jpg,Three football players and two are fighting for the ball
241347150_5ff37818c2.jpg,A Sooners football player is tackling an opposing player
241347204_007d83e252.jpg,The red and white football team is talking with the officials
241347214_5f19e7998c.jpg,A Sooners football player in his red and white uniform being lifted by two teamates dressed the same
241347243_c751557497.jpg,The Sooners quarterback is waiting for the snap from his center
241347271_a39a5a0070.jpg,Football players are on the field
241347300_7c84ecf764.jpg,"A football player in a Sooners jersey , runs down a field with a large crowd in the background"
241347356_8a515555fd.jpg,Football player tackling another player in a football game
241347391_4fcd4639f4.jpg,A football layer wearing a red shirt
241347441_d3dd9b129f.jpg,A football player for the Sooners is preparing for the next play during a game
241347460_81d5d62bf6.jpg,A football player kicks the ball
241347496_1a35fec8dc.jpg,A football player holding a football
241347547_902725b9f8.jpg,A football coach standing with his players behind him
241347580_a1e20321d3.jpg,Two young girls appear to be at attention during the national anthem
241347611_cb265be138.jpg,A team manager out on the football field during a game
241347635_e691395c2f.jpg,The man with the white pants and blue Nike shirt has a whistle around his neck
241347664_4a3e7e5be7.jpg,Football players are stretching together
241347689_d0b1ac297d.jpg,"Two men in football uniforms sit on the grass , looking unhappy"
241347700_ef2451d256.jpg,A man dressed in red takes a picture of a sporting event
241347760_d44c8d3a01.jpg,A Sooners football player weas the number 28 and black armbands
241347803_afb04b12c4.jpg,A man in a red football uniform and helmet looks to the left
241347823_6b25c3e58e.jpg,Man in playing football in Sooners jersey number 19
241374292_11e3198daa.jpg,A group of people gather in front of plastic statues
2414352262_005ae90407.jpg,A girl with a red coat is jumping and the girl in the brown coat is holding a stick
